rep,scenario,status,n,n_sh,n_ns,true_mu,true_beta,true_Ksh,true_Kns,true_ash,true_ans,true_R,mu_hat,beta_hat,Ksh_hat,Kns_hat,ash_hat,ans_hat,R_hat,ll2,aic2,ll1,aic1,LR,lrt_p,R_lo,R_hi,R_covered,n_boot_ok,ks_p
67,A,ok,347,297,50,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3062372123928294,2.9779286125022932,0.23292951380048854,2.708072695943672e-07,1.2046057974713953,0.05544293384665224,860130.210497619,149.28544568391732,-286.57089136783463,145.43308971705716,-282.8661794341143,7.7047119337203185,0.021229661095621744,0.38361640875789166,166.13461279849562,True,36,0.6104670708124545
68,A,ok,323,266,57,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.5141124139588533,4.987253881290437,0.22038887956835782,0.04460254678077515,0.8160092890351264,0.0001188700960832195,4.941172544509299,107.09617806327583,-202.19235612655166,105.6481284825283,-203.2962569650566,2.8960991614950444,0.23502824495852048,0.30856189389268157,10.788580788525438,True,33,0.725359636785551
69,A,ok,322,270,52,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3602862143212877,3.145786397713802,0.14952663753981846,0.04801615037612293,1.2987916666202455,2.25,3.1140904959797404,125.35467022212839,-238.70934044425678,124.99957224331536,-241.9991444866307,0.7101959576260697,0.7011047464323445,0.20843834818265108,742.4715654979968,True,34,0.7340713439750643
70,A,ok,326,268,58,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.786287265780856,3.526684259424104,0.11890725974040557,3.687812028050721e-07,1.285813260756063,0.10336906928280724,322433.0818272665,112.0832655949124,-212.1665311898248,111.2879183966806,-214.5758367933612,1.5906943964636184,0.45142447393145324,0.24272897500487234,1204.3015058441645,True,33,0.6131465532703202
71,A,ok,318,283,35,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3963060008356143,4.334705167685218,0.16825745508308504,0.11333696376720273,1.146805595414365,0.6051623737464888,1.4845770478613713,108.91998552805234,-205.83997105610467,108.52613979176681,-209.05227958353362,0.7876914725710549,0.6744580926263428,0.15892808145397613,53.663520464807995,True,32,0.7377917569033581
72,A,ok,267,237,30,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.2253672119022054,5.198758149964775,0.13036090260152453,1.3400482820205744e-08,1.3486969503435058,0.03801418667732218,9728075.051516915,45.09932611754351,-78.19865223508702,42.31187006251764,-76.62374012503528,5.574912110051741,0.06157766502057116,0.3408393006834534,2474.2093955829637,True,33,0.1906120348821012
73,A,ok,322,264,58,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.971609841628341,6.646614324795944,0.04353115032009836,0.11719895147532863,1.9712656530308785,0.6351372248633418,0.37142952024841314,105.52860110085868,-199.05720220171736,104.45227063964711,-200.90454127929422,2.152660922423138,0.3408439738122423,0.27394518963571196,1348.7982864911055,True,32,0.6246998511313776
74,A,ok,327,270,57,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.855343438707451,2.3346937140182273,0.10358395560385944,0.005319470521947272,1.3618733696354521,0.029565475740519872,19.472606376234037,104.88013733399299,-197.76027466798598,102.35709911606472,-196.71419823212943,5.046076435856548,0.08021552390599573,0.19784696264845328,889.4813248715772,True,33,0.2612407130360842
75,A,ok,234,205,29,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.168112774579917,2.358391227771048,0.03441760980852676,0.009860322565967581,2.25,2.25,3.4905156071990433,1.8039622601201017,8.392075479759797,0.8113790441406366,6.377241911718727,1.9851664319589304,0.3706180668758823,0.3562496455513682,4620.755122010711,True,34,0.2234950727264422
76,A,ok,292,256,36,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.311855807982601,4.869333373170645,0.17373120567037897,1.233558270438622e-07,1.060189693753459,0.17634996442618148,1408374.535956089,72.1605236057232,-132.3210472114464,70.54365278900792,-133.08730557801584,3.2337416334305544,0.1985189302873155,0.20284089682564715,2472.179899364281,True,29,0.556006535339215
77,A,ok,284,240,44,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.2767716771135484,3.144729648048822,0.30151410748487717,1.8747292863297395e-08,0.20675963523217392,0.1728847986957807,16083074.483525453,51.51102609218344,-91.02205218436688,48.9750596776359,-89.9501193552718,5.07193282909509,0.07918515658777203,0.1961974944332644,2026.6128874588676,True,32,0.8156466806075474
78,A,ok,305,256,49,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.5272252614530486,6.335028349137037,0.12510856958851702,0.05094049013343353,1.1686277028451066,1.820415820236709,2.4559749869074206,90.12090981875684,-168.2418196375137,89.89539830977384,-171.79079661954768,0.4510230179660084,0.7981078749850647,0.23202966386563395,13.393253969118836,True,31,0.9961959450734149
79,A,ok,298,252,46,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.507708447499072,3.2889144496235017,0.07462360437174247,7.064750006645144e-08,1.6624859308705693,0.06448469948460873,1056280.8917732558,87.4087527566947,-162.8175055133894,85.6377689307842,-163.2755378615684,3.5419676518209826,0.1701654932243577,0.166952666617079,52.30804365556945,True,27,0.3145232782937556
80,A,ok,299,256,43,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.7832477080185525,10.000000000000002,0.055390352569460274,1.9762050107034435e-07,1.7086471629686415,0.09554821250876494,280286.4696195852,88.17800972861079,-164.35601945722158,84.07856262725329,-160.15712525450658,8.198894202714996,0.016581840945068205,0.31808459929962907,2282.878940464859,True,29,0.6144387003416094
81,A,ok,315,261,54,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.712311474696526,3.8566761317216964,0.11433912282583061,0.19702727546668958,1.1887746524661515,3.3062479749541385e-06,0.5803212908212871,87.30892378477881,-162.61784756955763,85.59566216093287,-163.19132432186575,3.4265232476918754,0.1802768374322632,0.18745275908348302,3552.9162683615286,True,30,0.9287631830291709
82,A,ok,278,241,37,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3915609855322018,6.975730028020112,0.22730695051410155,1.6800768588522195e-06,0.3105535229041089,0.02123635100756031,135295.5665786571,47.44172541214351,-82.88345082428702,46.12035121532239,-84.24070243064477,2.6427483936422504,0.2667684575989895,0.2037302993054683,1324.6306315392899,True,30,0.9246379306828412
83,A,ok,329,272,57,2.5,4.0,0.15,0.02,1.2,0.2,7.5,3.181275990885059,2.3007461733658063,0.022356694449794996,0.0026185147971817314,1.883431319942665,2.25,8.537929391828213,113.30990425813707,-214.61980851627413,112.14067622929343,-216.28135245858687,2.3384560576872673,0.3106066280957881,0.18999031111231815,34.63451633867494,True,33,0.9986078879870277
84,A,ok,285,245,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.335432989698372,8.491611532825992,0.2050488761974469,0.008473131022219868,0.7061475614435526,1.3865572344278452,24.199894426243198,63.24269621091423,-114.48539242182846,61.53777050550241,-115.07554101100482,3.4098514108236486,0.18178589138161572,0.25910157107347537,436.0288703756595,True,30,0.9348234598152498
85,A,ok,315,275,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.240135346401451,1.9765710933837797,0.1430824190852765,0.36935584959829637,1.440469682572332,0.4841616816701728,0.38738365519563295,96.02162664467238,-180.04325328934476,95.62990728040529,-183.25981456081058,0.7834387285341791,0.675893767290384,0.22718883297213605,134.09844223189214,True,29,0.6570976064564475
86,A,ok,290,233,57,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.705561070369099,3.6262507879985555,0.12785714921154487,6.519556945056386e-08,0.9158449236417345,0.014402856866668947,1961132.4862879785,53.1237269015582,-94.2474538031164,51.2810493494739,-94.5620986989478,3.6853551041685932,0.1583927529725604,0.49406706007819934,1682.8003131843666,True,30,0.8277322145205984
87,A,ok,322,283,39,2.5,4.0,0.15,0.02,1.2,0.2,7.5,1.9987399480556607,2.748706974012428,0.21053760914713532,9.999999999999982e-09,1.218648273929672,0.24198169130220298,21053760.91471357,147.42383373984433,-282.84766747968865,145.9225914909868,-283.8451829819736,3.002484497715045,0.2228531490558865,0.1472516697834283,14.12769096298613,True,30,0.5006569873291935
88,A,ok,327,269,58,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.2919240095217783,4.090958854645673,0.21397838864485474,0.007296678743762632,1.0157707548263404,2.25,29.32545013411319,137.99357108506564,-263.9871421701313,136.20336004559107,-264.40672009118214,3.580422078949141,0.166924938198306,0.33043374553328203,441.9929271646779,True,25,0.8028050787240569
89,A,ok,286,246,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.597441922637196,0.7901033429162404,0.014529439084726337,0.3311748942678803,2.25,6.275385866693425e-06,0.0438724049926737,61.40924262235029,-110.81848524470058,57.90474510259719,-107.80949020519438,7.008995039506203,0.030061875048097875,0.2697669523040877,1398.1007176763658,True,36,0.3839893220606978
90,A,ok,311,261,50,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.7063532725802646,2.4190128029772846,0.061823420419319354,0.07071579980266358,2.0336925077326713,4.208607091439228e-06,0.8742518728748184,85.60347192327146,-159.2069438465429,83.13072365540802,-158.26144731081604,4.945496535726875,0.08435271629312402,0.08341665848067156,778.5337072426414,True,37,0.9357287406407582
91,A,ok,312,269,43,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.5014526157996433,4.685342579850138,0.12151122937562633,0.17973172770359272,1.2082456011154945,0.2602594702331674,0.6760700012633184,103.16572541265077,-194.33145082530154,101.98567004438536,-195.97134008877072,2.360110736530828,0.30726172558137144,0.283528049794392,1308.4296756511983,True,38,0.6564261376396447
92,A,ok,311,267,44,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.9516123582933673,3.704645305118174,0.030205567605701318,5.431818040148975e-06,2.25,0.05217846465363794,5560.857779557154,88.84443103172606,-165.68886206345212,87.8399988816928,-167.6799977633856,2.0088643000665343,0.36625255226508635,0.15746802298579327,5529.379280426543,True,35,0.5458817880409509
93,A,ok,305,257,48,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.4684253402585217,3.230045531671464,0.11347816153728087,0.17623946603832333,1.3686026199492716,7.452811676992987e-06,0.6438862082832514,84.36151062010305,-156.7230212402061,82.69290204882225,-157.3858040976445,3.337217142561599,0.1885091803268446,0.18803040639385246,67.60150834030316,True,33,0.9903859195594423
94,A,ok,323,280,43,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.6798687347005874,4.663221210441159,0.14469811824156917,0.5284763162231884,0.7962404467452942,3.221715159483637e-06,0.2738024653132415,100.9419336413709,-189.8838672827418,99.88982716894202,-191.77965433788404,2.10421294485775,0.3492013907224344,0.29745121927839907,64.57455650064763,True,31,0.9573409279547157
95,A,ok,335,297,38,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.81375533917332,3.3518589286058096,0.07838129139520363,0.10189764655571577,1.6605938111524763,0.743651203015254,0.7692159146418182,122.46467269542745,-232.9293453908549,120.91416170240512,-233.82832340481025,3.101021986044657,0.21213954429883963,0.41238882693765927,1973.358791631931,True,32,0.6201071048592397
96,A,ok,287,254,33,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.5077273148387054,3.7760821481467866,0.10855894016881348,1.0286694767540375e-07,1.3380529540930959,0.07998028135157888,1055333.5412592466,57.24394190071183,-102.48788380142366,56.15271064185532,-104.30542128371064,2.18246251771302,0.3358027789184166,0.12751239358715658,3505.216391245154,True,31,0.5148125138859767
97,A,ok,303,259,44,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.674285471340477,5.260516628379246,0.11895605611171153,3.5857109262099157e-07,1.1695527323854442,0.0237332393265049,331750.2681049855,75.2668545119613,-138.5337090239226,72.73135755192885,-137.4627151038577,5.070993920064893,0.07922233914413745,0.29090541558966165,14.93812989176808,True,32,0.7569229899654757
98,A,ok,347,300,47,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3965894605146816,3.1408993251426325,0.17688874583887257,0.11716205413780192,1.2516249376995656,1.289680588280993,1.509778461470317,153.25631013267918,-294.51262026535835,153.16694523176665,-298.3338904635333,0.1787298018250567,0.9145118064894926,0.27896083178890246,66.13095256964333,True,42,0.5732860884532447
99,A,ok,284,232,52,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.41773341359307,6.27445742843422,0.114375271536677,0.13280938068193415,1.3066742127151825,3.703768959684097e-05,0.8611987417560127,61.73575291473378,-111.47150582946756,61.163377026397654,-114.32675405279531,1.1447517766722513,0.5641834082944377,0.18575261712910499,1439.5552050047472,True,30,0.9228369733941086
100,A,ok,308,268,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.4847611716993,5.378931868402343,0.17226608706829388,0.08892779056235142,1.0187969111985151,1.0000003226843337e-06,1.9371456996619083,87.30241357454827,-162.60482714909654,86.14292616783513,-164.28585233567026,2.31897481342628,0.3136469129860283,0.6461485727940904,1133.8639847342872,True,38,0.8431692972487164
101,A,ok,262,229,33,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.131344106778542,1.69647090766635,0.1259997397863541,0.018277779119791594,1.4838932456239493,2.25,6.893602278513078,25.66047262125221,-39.32094524250442,25.41872016072074,-42.83744032144148,0.48350492106294496,0.7852505339952378,0.10812531253017396,375.28574213571426,True,36,0.921790636675653
102,A,ok,273,231,42,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.0390334952379345,2.572825126718398,0.2508733949744242,1.815947037989406e-07,0.8275729759031506,0.16980711056796377,1381501.716328622,43.27178506590451,-74.54357013180902,41.7290540378097,-75.4581080756194,3.0854620561896127,0.21379641937095106,0.11473946468065307,3233.727323159625,True,31,0.3635801513935185
103,A,ok,304,264,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.8362514208538014,5.023556042210268,0.021075698478359845,0.2564776680211787,2.25,3.476241791103441e-06,0.08217362018676617,80.6409244706839,-149.2818489413678,79.80179319979311,-151.60358639958622,1.678262541781578,0.4320857258785833,0.16970448660003773,3166.543352430054,True,34,0.6213546387977753
104,A,ok,259,214,45,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.49867765370517,9.925733564355284,0.05259041677869689,1.2487324054581832e-07,1.9029888260150374,0.04219147793879525,421150.4126010127,25.136197564897884,-38.27239512979577,22.688660717513528,-37.377321435027056,4.895073694768712,0.08650640276454136,0.23972486892614264,231.57637408306405,True,26,0.6502047562077009
105,A,ok,331,279,52,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.7113723089226633,6.959363989145479,0.16385900945730195,0.10845813335990305,0.9367871542577019,8.026465599525242e-06,1.5108042558095565,121.27389596504224,-230.5477919300845,119.39036606619169,-230.78073213238338,3.7670597977011084,0.15205242765092808,0.22626857880373755,73.01432537324102,True,37,0.6698332400115136
106,A,ok,280,241,39,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.234845497905342,0.92873112415635,0.04695426538158458,0.6505353842555798,2.25,1.0000000000000004e-06,0.07217788073943933,44.95008236912781,-77.90016473825563,40.99947079160228,-73.99894158320456,7.9012231550510705,0.019242929632676153,0.15328855641314565,3725.994751679097,True,32,0.7892296150125014
107,A,ok,326,276,50,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.833875129927611,3.8268893691332573,0.13560639685216896,0.07419437294683114,0.9958044267660248,2.945832957036399e-06,1.8277180797706405,100.05390224162056,-188.10780448324113,99.07754115741409,-190.15508231482818,1.9527221684129472,0.37667931223334816,0.21272361841259677,60.07153256557086,True,34,0.7731925802591764
108,A,ok,291,248,43,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.299534090868578,3.481305497591808,0.12170999530563881,0.10524055742897732,1.294075752489633,1.8420402527920163,1.1564932596235633,77.49494579621359,-142.98989159242717,77.42568736401876,-146.8513747280375,0.1385168643896577,0.9330855095802298,0.26402319472103525,2352.1849379352893,True,34,0.967359746517332
109,A,ok,302,254,48,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.2455396272181,2.9605978375987654,0.2052578796406966,0.38523083467761604,0.6336153429194332,0.8470650792296772,0.5328178877801113,74.331309458904,-136.662618917808,73.65497706040378,-139.30995412080756,1.3526647970004433,0.5084784731047672,0.2819139962908712,3183.5115074009577,True,35,0.5056298557256939
110,A,ok,327,275,52,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3196888667179865,4.005675563676188,0.17464482783461494,0.24631937695100745,1.119825355891991,0.586912009298039,0.7090178206700788,121.29708674635441,-230.59417349270882,121.05975555513044,-234.11951111026087,0.4746623824479457,0.7887300242937415,0.2187268277291165,4193.579117928817,True,39,0.7606130949643621
111,A,ok,279,245,34,2.5,4.0,0.15,0.02,1.2,0.2,7.5,1.8749096858684384,1.6802611960378337,0.293101976606537,9.999999999999982e-09,0.8336015613775752,0.07252920469663021,29310197.66065375,47.569652519546935,-83.13930503909387,45.91188581067678,-83.82377162135356,3.315533417740312,0.19056409031996935,0.35618981964877017,234.17028190303478,True,30,0.7317738905641945
112,A,ok,304,262,42,2.5,4.0,0.15,0.02,1.2,0.2,7.5,3.09786597647001,2.896339261829388,0.027529746291663493,0.014864797335634469,1.354156469266922,2.25,1.8520095276151607,71.40905534793171,-130.81811069586342,71.27783212811909,-134.55566425623817,0.2624464396252506,0.8770219838567885,0.06907574732694263,111.12457372065137,True,34,0.944427949843869
113,A,ok,330,274,56,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.4938858594766264,3.2046426757570994,0.10947417223316065,0.24768383257671292,1.5096077462757196,5.7626137126887434e-05,0.44199159506809627,123.92750973063431,-235.85501946126863,123.59873129629449,-239.19746259258898,0.6575568686796487,0.719802482592597,0.3694014218897406,6853.973504858444,True,30,0.4933977242740445
114,A,ok,353,308,45,2.5,4.0,0.15,0.02,1.2,0.2,7.5,3.433902241211741,8.821591848982468,0.05539422885167448,8.813113736482011e-07,1.520119219924795,0.17115270548755365,62854.32198879866,137.5348926914205,-263.069785382841,136.9243490758181,-265.8486981516362,1.2210872312048195,0.5430555753349021,0.08786915594809577,448.6959949472491,True,33,0.7946176301452577
115,A,ok,294,246,48,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.451383986491456,3.3086081832874723,0.05703372092827324,0.2749477531525898,2.0440597541979404,1.0000000000000004e-06,0.2074347590562808,68.17458010517629,-124.34916021035258,66.4737078681514,-124.94741573630279,3.401744474049792,0.18252425019159468,0.1489664145576302,114.44022344679648,True,34,0.9018571027417275
116,A,ok,312,267,45,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.4948777277407523,3.105920584034838,0.12570902592860955,4.3396318131860917e-07,1.373568203741936,0.06259536165986197,289676.7083941066,96.8090032484173,-181.6180064968346,94.14305352052651,-180.28610704105301,5.331899455781581,0.0695332844648221,0.29105071487578726,39.61656700528155,True,30,0.413578043345744
117,A,ok,343,275,68,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.953477698963229,3.601467321696522,0.11552116631122637,0.0059877754605812015,1.3498726071675162,2.142315173477982,19.292835389657938,128.22614800304268,-244.45229600608536,127.33822871156144,-246.67645742312288,1.7758385829624785,0.4115110972280537,0.4487721546266169,10.16632744251599,True,30,0.8879795658214876
118,A,ok,262,222,40,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.0480361588595914,5.286854140598031,0.1653247999390318,0.2098140627622032,1.2343020168772176,0.1283619861666218,0.7879586228040674,34.32322006117255,-56.6464401223451,33.74735554639847,-59.49471109279693,1.1517290295481644,0.5622186123526536,0.03905798920883694,48.60840148751393,True,33,0.5014978296181485
119,A,ok,327,273,54,2.5,4.0,0.15,0.02,1.2,0.2,7.5,1.866342979154518,2.4311993195888197,0.3096280276601942,9.213733110805438e-06,1.1016732986813795,0.016299449381817592,33605.057139877084,129.83457522439517,-247.66915044879033,125.07743895777065,-242.1548779155413,9.514272533249027,0.00859017417571073,0.16536472606376834,107.14388063399889,True,31,0.8544820013334274
120,A,ok,291,243,48,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.5954606351366487,5.268949425318741,0.06323755463669631,0.27801984216594977,1.8755163516276305,2.6328959586735396e-06,0.2274569834441884,60.23850260591138,-108.47700521182276,58.473697970392664,-108.94739594078533,3.5296092710374296,0.17122023356976523,0.22667859308501667,171.64945349442596,True,26,0.8942761016417153
121,A,ok,324,274,50,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.56859327659334,4.535773138846971,0.11048533642452195,0.004906630098061863,1.6024495599095085,2.25,22.517559754130247,118.60247149658574,-225.20494299317147,115.94228979939732,-223.88457959879463,5.320363394376841,0.06993551350399008,0.3606790076235299,66.74791311539798,True,37,0.7645629464820805
122,A,ok,298,249,49,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.254197786548085,3.5209411389508927,0.19472817465260828,9.999999999999982e-09,1.0372919443622208,0.05992786019139958,19472817.465260863,81.22033604047999,-150.44067208095998,78.24051018233666,-148.48102036467333,5.959651716286658,0.05080167979349415,0.17999589423006238,87.95005189903753,True,38,0.9281452485734742
123,A,ok,316,257,59,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.8750737950329235,6.210291793810027,0.1304489846381043,1.0070936200835422e-06,0.9169056880508153,0.006987775348669588,129530.1469860201,88.41759854310345,-164.8351970862069,86.26589640125832,-164.53179280251663,4.30340428369027,0.11628605386256397,0.27327353620794714,977.1137460688882,True,34,0.7058971130441564
124,A,ok,329,279,50,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.6804817554069587,9.143759379697174,0.18142155797257598,3.3264083087739414e-08,0.8851100119436965,0.0783134339442833,5453977.417445933,122.17681596890958,-232.35363193781916,118.0890766951427,-228.1781533902854,8.175478547533771,0.016777119191395018,0.1974104912164724,2235.3851591575267,True,32,0.892222036187697
125,A,ok,336,294,42,2.5,4.0,0.15,0.02,1.2,0.2,7.5,2.3255753216251573,3.3675265220040282,0.15629968166171615,0.3293786740906305,1.3829948107877326,1.0000000000000004e-06,0.47452884462917405,142.70765988360557,-273.41531976721114,136.5796017846568,-265.1592035693136,12.25611619789754,0.0021808117721499043,0.23822658119106957,71.03774246819157,True,32,0.7167744023880462
